0.000000000 25.873724975 47.37584165 68.708225955 90.000000000

r=0.30 - 2.30

3.00 90.63255 85.62557 76.82955 69.13262 66.1572
3.15 8.99471 7.41943 4.65288 2.23568 1.30244
3.30 -29.04903 -28.9306 -28.7167 -28.51791 -28.43754
3.40 -40.55634 -39.86977 -38.65396 -37.57263 -37.14975
3.50 -45.48422 -44.50113 -42.76012 -41.21399 -40.6102
3.60 -46.31367 -45.20683 -43.24422 -41.50052 -40.81908
3.70 -44.70433 -43.57978 -41.58287 -39.80704 -39.11244
3.80 -41.74866 -40.66835 -38.74716 -37.0371 -36.36752
3.90 -38.15129 -37.14796 -35.36244 -33.77167 -33.14812
4.00 -34.35374 -33.44238 -31.82024 -30.37336 -29.80597
4.15 -28.83201 -28.06349 -26.69641 -25.47527 -24.99602
4.30 -23.88634 -23.25078 -22.12094 -21.11036 -20.71374
4.50 -18.40873 -17.92343 -17.05995 -16.28712 -15.98378
4.75 -13.24997 -12.9066 -12.29522 -11.74741 -11.53212
5.05 -8.99861 -8.77094 -8.36626 -8.0027 -7.85905
5.40 -5.8466 -5.70319 -5.44849 -5.21866 -5.12742
5.80 -3.68479 -3.59793 -3.44256 -3.30173 -3.24563
6.25 -2.27962 -2.22774 -2.13419 -2.04922 -2.01538
6.75 -1.39598 -1.36518 -1.30933 -1.25832 -1.23805
7.30 -0.85133 -0.83309 -0.79982 -0.76928 -0.75706
7.90 -0.51956 -0.50858 -0.48854 -0.47009 -0.46268
8.60 -0.3073 -0.30075 -0.28891 -0.27793 -0.27344
9.60 -0.15635 -0.15313 -0.14694 -0.14131 -0.13904
10.90 -0.07181 -0.07034 -0.06759 -0.06504 -0.06404
12.50 -0.03118 -0.03054 -0.02941 -0.02829 -0.02791
14.50 -0.01265 -0.01237 -0.01201 -0.01148 -0.01136
17.00 -0.00482 -0.00475 -0.00463 -0.00442 -0.0043
20.00 -0.0018 -0.00177 -0.00171 -0.00171 -0.00158

1.70 26536.08784 25088.56889 22823.03994 21081.20984 20457.84642
1.90 13767.57068 13066.28568 11914.96017 10979.39165 10632.7125
2.10 6944.7212 6595.42689 6008.08585 5517.85986 5333.42502
2.30 3369.69749 3198.14125 2905.89207 2658.77275 2565.16008
2.40 2303.1991 2184.46918 1981.37084 1808.96618 1743.52244
2.50 1548.66027 1467.44883 1328.12813 1209.50955 1164.41824
2.60 1019.70759 964.98507 870.93277 790.66851 760.12884
2.70 652.7355 616.57834 554.35968 501.17039 480.92268
2.85 307.77559 289.35551 257.61583 230.45204 220.11143
3.00 118.64227 110.19308 95.63291 83.19192 78.46119
3.15 20.00428 16.94306 11.69455 7.24874 5.56673
3.30 -27.41652 -27.72312 -28.20544 -28.55584 -28.67471
3.40 -42.47288 -41.81143 -40.61786 -39.52779 -39.09627
3.50 -49.52798 -48.32836 -46.20179 -44.31007 -43.57178
3.60 -51.50829 -50.05058 -47.47513 -45.19822 -44.31204
3.70 -50.39628 -48.85698 -46.13918 -43.74116 -42.80845
3.80 -47.51397 -45.99974 -43.32625 -40.96841 -40.05111
3.90 -43.72679 -42.29816 -39.77579 -37.55051 -36.68456
