0.000000000 25.873724975 47.37584165 68.708225955 90.000000000

r=0.30 - 2.30

2.60 740.034381 717.394430 677.238481 641.632153 627.736522 
2.70 461.021254 446.550853 420.860080 398.036419 389.119475 
2.85 205.369018 198.450933 186.149955 175.195326 170.908566 
3.00 69.980448 67.124587 62.041617 57.504087 55.725421 
3.15 2.272621 1.504786 0.136004 -1.092323 -1.575094 
3.30 -28.367583 -28.138527 -27.732313 -27.374138 -27.234172 
3.40 -37.202845 -36.654676 -35.678262 -34.807725 -34.466015 
3.50 -40.625290 -39.921414 -38.664980 -37.540887 -37.098846 
3.60 -40.733834 -39.975805 -38.620379 -37.404869 -36.926059 
3.70 -38.916267 -38.164684 -36.819031 -35.610090 -35.133029 
3.80 -36.074448 -35.363318 -34.089122 -32.942703 -32.489569 
3.90 -32.781439 -32.127916 -30.956695 -29.901629 -29.484071 
4.00 -29.390259 -28.801125 -27.745447 -26.793473 -26.416437 
4.15 -24.546820 -24.054294 -23.171732 -22.374950 -22.059320 
4.30 -20.266752 -19.862132 -19.136419 -18.480826 -18.221272 
4.50 -15.572518 -15.265348 -14.713337 -14.214417 -14.017040 
4.75 -11.186778 -10.970197 -10.580599 -10.228060 -10.088446 
5.05 -7.593475 -7.449589 -7.191640 -6.957732 -6.864762 
5.40 -4.937190 -4.845922 -4.683063 -4.534950 -4.475842 
5.80 -3.115725 -3.060297 -2.960761 -2.869778 -2.833352 
6.25 -1.930858 -1.897384 -1.837176 -1.782107 -1.760043 
6.75 -1.184250 -1.164285 -1.128095 -1.094936 -1.081657 
7.30 -0.723103 -0.711289 -0.689648 -0.669693 -0.661693 
7.90 -0.441772 -0.434666 -0.421585 -0.409447 -0.404566 
8.60 -0.261470 -0.257225 -0.249415 -0.242142 -0.239208 
9.60 -0.133164 -0.130971 -0.126933 -0.123183 -0.121673 
10.90 -0.061225 -0.060240 -0.058429 -0.056748 -0.056069 
12.50 -0.026568 -0.026157 -0.025407 -0.024697 -0.024414 
14.50 -0.010802 -0.010638 -0.010335 -0.010053 -0.009940 
17.00 -0.004130 -0.004069 -0.003954 -0.003847 -0.003803 
20.00 -0.001550 -0.001528 -0.001484 -0.001444 -0.001429 

1.70 24745.366740 23717.598995 22030.668913 20664.237722 20160.309823 
1.90 12643.844608 12142.878090 11294.770868 10582.448832 10313.514453 
2.10 6264.715603 6018.473709 5594.936505 5232.561939 5094.206903 
2.30 2982.460837 2864.057865 2658.514454 2480.961039 2412.793072 
2.40 2018.187920 1937.229418 1796.270618 1674.134559 1627.153243 
2.50 1342.644934 1287.991721 1192.637103 1109.803368 1077.892548 
2.60 873.761173 837.468491 774.055253 718.842862 697.548231 
2.70 551.757618 528.178308 486.924178 450.933841 437.040463 
2.85 252.947010 241.316685 220.921321 203.089819 196.199663 
3.00 91.953766 86.888105 77.988626 70.201114 67.190598 
3.15 9.733359 8.123650 5.296649 2.826739 1.873171 
3.30 -28.638862 -28.540351 -28.361179 -28.192618 -28.123939 
3.40 -40.279366 -39.606517 -38.414693 -37.354149 -36.939243 
3.50 -45.296818 -44.323153 -42.598601 -41.066714 -40.468345 
3.60 -46.186136 -45.085815 -43.134486 -41.400473 -40.722871 
3.70 -44.616721 -43.496708 -41.507473 -39.738356 -39.046338 
3.80 -41.687667 -40.610344 -38.694495 -36.989111 -36.321288 
3.90 -38.107865 -37.106685 -35.324884 -33.737294 -33.115020 
4.00 -34.322109 -33.412237 -31.792684 -30.348153 -29.781576 
4.15 -28.811150 -28.043554 -26.678072 -25.458281 -24.979579 
4.30 -23.871584 -23.236626 -22.107695 -21.098074 -20.701783 
4.50 -18.398416 -17.913408 -17.050567 -16.278291 -15.975158 
4.75 -13.242577 -12.899453 -12.288430 -11.740963 -11.525762 
5.05 -8.993267 -8.765759 -8.361319 -7.997931 -7.854388 
5.40 -5.842702 -5.699481 -5.444934 -5.215274 -5.124045 
5.80 -3.682171 -3.595403 -3.440125 -3.299417 -3.243329 
6.25 -2.277854 -2.226036 -2.132602 -2.047690 -2.013819 
6.75 -1.394922 -1.364069 -1.308232 -1.257328 -1.237035 
7.30 -0.850574 -0.832326 -0.799075 -0.768576 -0.756405 
7.90 -0.519060 -0.508150 -0.488139 -0.469670 -0.462268 
8.60 -0.306983 -0.300520 -0.288635 -0.277626 -0.273195 
9.60 -0.156246 -0.152917 -0.146817 -0.141168 -0.138891 
10.90 -0.071767 -0.070278 -0.067546 -0.065015 -0.063998 
12.50 -0.031112 -0.030490 -0.029351 -0.028291 -0.027866 
14.50 -0.012642 -0.012393 -0.011939 -0.011517 -0.011347 
17.00 -0.004831 -0.004738 -0.004566 -0.004405 -0.004340 
20.00 -0.001812 -0.001777 -0.001714 -0.001653 -0.001627 

1.70 26640.705675 25191.963108 22924.819236 21181.848712 20558.051856 
1.90 13830.213096 13127.692941 11974.122437 11036.446360 10688.904199 
2.10 6980.329120 6629.969856 6040.683776 5548.666510 5363.515329 
2.30 3388.996360 3216.695721 2923.108315 2674.789418 2580.705058 
2.40 2317.190405 2197.869158 1993.716732 1820.376356 1754.567159 
2.50 1558.712393 1477.042961 1336.911875 1217.579386 1172.210825 
2.60 1026.869966 971.800230 877.136814 796.337460 765.591167 
2.70 657.800367 621.384463 558.712123 505.128007 484.728411 
2.85 310.749528 292.167276 260.144516 232.736197 222.301978 
3.00 120.366023 111.817392 97.084900 84.495945 79.708822 
3.15 20.993495 17.872370 12.520851 7.987174 6.271736 
3.30 -26.852518 -27.194662 -27.737637 -28.139491 -28.277912 
3.40 -42.085496 -41.448936 -40.297770 -39.243525 -38.825564 
3.50 -49.261473 -48.079291 -45.982361 -44.115443 -43.386519 
3.60 -51.324407 -49.878707 -47.323812 -45.064082 -44.184507 
3.70 -50.268450 -48.737431 -46.033879 -43.647904 -42.719741 
3.80 -47.424161 -45.915703 -43.252121 -40.902667 -39.988580 
3.90 -43.662694 -42.238091 -39.722685 -37.503305 -36.639573 
4.00 -39.540499 -38.230915 -35.919264 -33.878236 -33.083730 
4.15 -33.391885 -32.273956 -30.302277 -28.559266 -27.880606 
4.30 -27.782807 -26.850529 -25.208003 -23.754471 -23.188429 
4.50 -21.490339 -20.772743 -19.509914 -18.391149 -17.955383 
4.75 -15.504704 -14.994341 -14.096936 -13.300585 -12.989956 
5.05 -10.537722 -10.199502 -9.604671 -9.075288 -8.867858 
5.40 -6.841001 -6.629180 -6.255719 -5.921675 -5.790066 
5.80 -4.304835 -4.176822 -3.949890 -3.745892 -3.665205 
6.25 -2.658003 -2.582132 -2.446248 -2.323591 -2.274988 
6.75 -1.624559 -1.579863 -1.499105 -1.425909 -1.396872 
7.30 -0.989031 -0.962693 -0.914808 -0.871142 -0.853788 
7.90 -0.602806 -0.587106 -0.558416 -0.532072 -0.521558 
8.60 -0.356190 -0.346932 -0.329991 -0.314359 -0.308089 
9.60 -0.181130 -0.176397 -0.167751 -0.159768 -0.156562 
10.90 -0.083102 -0.080994 -0.077135 -0.073564 -0.072130 
12.50 -0.035988 -0.035108 -0.033503 -0.032005 -0.031407 
14.50 -0.014615 -0.014263 -0.013621 -0.013027 -0.012787 
17.00 -0.005582 -0.005450 -0.005209 -0.004983 -0.004891 
20.00 -0.002093 -0.002044 -0.001954 -0.001871 -0.001837 

1.70 28542.322043 26548.573800 23609.021690 21486.410609 20751.811908 
1.90 15023.723896 14073.313501 12568.641034 11389.373719 10960.547064 
2.10 7723.567138 7245.075271 6459.842580 5820.903807 5583.981757 
2.30 3826.720931 3586.182390 3184.413526 2851.981390 2727.745926 
2.40 2644.964539 2476.180345 2192.771730 1957.217664 1869.013465 
2.50 1799.909803 1682.714759 1485.229808 1320.590109 1258.868326 
2.60 1201.049911 1120.760130 985.180659 871.926563 829.446736 
2.70 780.946086 726.880277 635.500095 559.090081 530.431869 
2.85 380.438333 351.883420 303.629441 263.305631 248.200598 
3.00 156.589518 142.745567 119.409609 99.996114 92.747327 
3.15 37.105580 31.449093 22.002660 14.253165 11.385599 
3.30 -22.239326 -23.554142 -25.637570 -27.210221 -27.758581 
3.40 -42.008594 -41.727469 -41.108788 -40.419678 -40.119284 
3.50 -52.036819 -50.817642 -48.613167 -46.601389 -45.805093 
3.60 -55.772146 -54.052849 -51.005262 -48.295557 -47.238223 
3.70 -55.579474 -53.644110 -50.235994 -47.234056 -46.068463 
