  239    1.2000   90.0000    1.7500   -76.10909493   -75.68415243   -75.79458731
  240    1.2000   90.0000    1.8000   -76.11075542   -75.69054581   -75.80110758
  241    1.2000   90.0000    1.8500   -76.11097965   -75.69577155   -75.80660140
  242    1.2000   90.0000    1.9000   -76.11000469   -75.70007492   -75.81134542
  243    1.2000   90.0000    2.0000   -76.10523213   -75.70670033   -75.81947571
  244    1.2000   90.0000    2.1500   -76.09323120   -75.71379094   -75.83047919
  245    1.2000   90.0000    2.3000   -76.07793394   -75.71938657   -75.84145243
  246    1.2000   90.0000    2.4000   -76.06685134   -75.72279269   -75.84861112
  247    1.2000   90.0000    2.6000   -76.04417454   -75.72939661   -75.86199492
  248    1.2000   90.0000    2.8000   -76.02229052   -75.73531889   -75.87355285
  249    1.2000   90.0000    3.0000   -76.00224120   -75.74016827   -75.88304858
  250    1.2000   90.0000    3.3000   -75.97667100   -75.74513612   -75.89381110
  251    1.2000   90.0000    3.6000   -75.95688872   -75.74748596   -75.90126174
  252    1.2000   90.0000    4.0000   -75.93877755   -75.74775978   -75.90758366
  253    1.2000   90.0000    4.5000   -75.92616501   -75.74651063   -75.91183536
  254    1.2000   90.0000    5.0000   -75.92022023   -75.74568649   -75.91384018
  255    1.2000   90.0000    6.0000   -75.91639826   -75.74532592   -75.91508507
  256    1.2000   90.0000    7.0000   -75.91564698   -75.74524974   -75.91524079
  257    1.2000   90.0000    8.0000   -75.91548185   -75.74519658   -75.91522428
  258    1.2000   90.0000   10.0000   -75.91542301   -75.74514865   -75.91518545
  259    1.2000   90.0000   12.0000   -75.91541391   -75.74513573   -75.91517337
  260    1.2000   90.0000   14.0000   -75.91541164   -75.74513169   -75.91516947
  261    1.2000   90.0000   16.0000   -75.91533547   -75.74505753   -75.91506923
    0    0.0000    0.0000    0.0000     0.00000000     0.00000000     0.00000000
  262    1.2000  100.0000    1.2000   -75.87817566   -75.43210424   -75.52576232
  263    1.2000  100.0000    1.3000   -75.97564771   -75.53503344   -75.62851654
  264    1.2000  100.0000    1.4000   -76.03954959   -75.60478045   -75.69803733
  265    1.2000  100.0000    1.5000   -76.07992235   -75.65150746   -75.74450638
  266    1.2000  100.0000    1.6000   -76.10372864   -75.68231176   -75.77507410
  267    1.2000  100.0000    1.7000   -76.11585327   -75.70222467   -75.79488165
  268    1.2000  100.0000    1.7500   -76.11865879   -75.70927057   -75.80197580
  269    1.2000  100.0000    1.8000   -76.11975599   -75.71486642   -75.80772252
  270    1.2000  100.0000    1.8500   -76.11942593   -75.71931359   -75.81245281
  271    1.2000  100.0000    1.9000   -76.11790698   -75.72286784   -75.81645351
  272    1.2000  100.0000    2.0000   -76.11208269   -75.72813046   -75.82320117
